jobTitle,companyName,salary,skills,jobUrl,approvedOn,expiredOn
Senior Data Engineer,Công Ty Tài Chính TNHH Ngân Hàng TMCP Sài Gòn - Hà Nội (Shbfinance),Thương lượng,"Big Data, Data Warehouse, Data Mart, Data Engineer, Data Lake",https://www.vietnamworks.com/senior-data-engineer--1990237-jv,2025-12-05T17:08:56+07:00,2026-01-04T23:59:59+07:00
Senior IT Business Analyst,Công Ty Tài Chính TNHH Ngân Hàng TMCP Sài Gòn - Hà Nội (Shbfinance),Thương lượng,"Business Analysis, IT Analysis",https://www.vietnamworks.com/senior-it-business-analyst--1990234-jv,2025-12-05T17:08:58+07:00,2026-01-04T23:59:59+07:00
Backend Developer (Java),Công Ty Cổ Phần Tập Đoàn Sunshine,Thương lượng,"Java, Java, MariaDB, MongoDB, Redis, Teamwork",https://www.vietnamworks.com/backend-developer-java-1976991-jv,2025-12-05T16:21:55+07:00,2026-01-04T23:59:59+07:00
Kỹ Sư Công Nghiệp,Công Ty Cổ Phần Công Nghệ Công Nghiệp Bưu Chính Viễn Thông - VNPT Technology,Thương lượng,"Kỹ Thuật Điện Tử, Kĩ Thuật Tự Động Hóa, Kỹ Thuật Công Nghiệp, Công Nghệ Sản Xuất, Điện tử viễn thông",https://www.vietnamworks.com/ky-su-cong-nghiep-1990229-jv,2025-12-05T17:59:27+07:00,2026-01-04T23:59:59+07:00
Chuyên Viên Quản Trị Hệ Thống,Công Ty CP Tập Đoàn Mcst,Thương lượng,Công Nghệ Thông Tin,https://www.vietnamworks.com/chuyen-vien-quan-tri-he-thong--1992665-jv,2025-12-13T09:42:11+07:00,2026-01-12T23:59:59+07:00
Senior Test Engineer (US Company),Navigos Search,Thương lượng,"C#, Electrical Troubleshooting, Testing, Testing Processes, Testing Tools",https://www.vietnamworks.com/senior-test-engineer-us-company-1992656-jv,2025-12-12T18:25:01+07:00,2026-01-11T23:59:59+07:00
Senior Product Owner,Công Ty CP Giải Pháp Thanh Toán Việt Nam (VNPAY),Thương lượng,"Business Analysis, Phân Tích Nghiệp Vụ, Product Management, Product Owner, SaaS",https://www.vietnamworks.com/senior-product-owner--1984483-jv,2025-11-21T16:52:28+07:00,2025-12-21T23:59:59+07:00
Nhân Viên Kỹ Thuật Truyền Dẫn,Công ty Cổ phần Viễn thông Intercom việt nam,Thương lượng,"Hạ Tầng Mạng, Quản Lý Dự Án, Bảo Trì Mạng, Hàn Nối Cáp Quang, Kỹ năng giao tiêp",https://www.vietnamworks.com/nhan-vien-ky-thuat-truyen-dan-1992650-jv,2025-12-12T17:54:16+07:00,2026-01-11T23:59:59+07:00
Data Engineer - Juniors,Công Ty TNHH Outcubator Việt Nam,Thương lượng,"Python Programming, SQL Server, Data Modeling, ETL, English Communication, SQL Server",https://www.vietnamworks.com/data-engineer-juniors-1992600-jv,2025-12-12T17:34:59+07:00,2026-01-11T23:59:59+07:00
.NET Developer,Công ty Cổ phần Viễn thông Intercom việt nam,Thương lượng,".Net Core, PostgreSQL, MongoDB, MariaDB, Problem-solving",https://www.vietnamworks.com/-net-developer-1992596-jv,2025-12-12T17:16:04+07:00,2026-01-11T23:59:59+07:00
Character / Style Guide Artist,CÔNG TY TNHH HAHA GROUP,Thương lượng,"Character Design, Illustration, Style Guide Creation, Visual Consistency, Illustration, Tư Duy Thẩm Mỹ",https://www.vietnamworks.com/character-style-guide-artist-1987228-jv,2025-11-28T16:05:41+07:00,2025-12-28T23:59:59+07:00
"Lập Trình Viên Full Stack (Vue.js, Laravel, Aws)- Remote Job",Transportme,Thương lượng,"API Development, AWS Services, Kanban, Laravel, Vue.js",https://www.vietnamworks.com/lap-trinh-vien-full-stack-vue-js-laravel-aws-remote-job-1985946-jv,2025-11-28T16:11:51+07:00,2025-12-28T23:59:59+07:00
Digital Payment Engagement Manager,United Overseas Bank (Vietnam) Limited (UOB),Thương lượng,"Communication, Customer Experiences, Data Analytics, Digital Strategy, SQL",https://www.vietnamworks.com/digital-payment-engagement-manager-1992576-jv,2025-12-12T16:51:17+07:00,2026-01-11T23:59:59+07:00
Information and Communication Technology Assistant,International Organization For Migration,Thương lượng,"ICT Management, Cloud AWS, Azure, Network Technology, Cisco",https://www.vietnamworks.com/information-and-communication-technology-assistant-1992546-jv,2025-12-12T16:48:53+07:00,2026-01-11T23:59:59+07:00
Associate Consumer Intelligent Analysis Manager,Reckitt (Vietnam),Thương lượng,"Excel Skills, SQL, Business Acumen, Sales forcast and planning, Sales Analysis",https://www.vietnamworks.com/associate-consumer-intelligent-analysis-manager-1992506-jv,2025-12-12T15:53:15+07:00,2026-01-11T23:59:59+07:00
Product Owner (Game),Sonat Game,Thương lượng,"Game Design, Game Mobile, Nghiên Cứu Thị Trường, Phân Tích Dữ Liệu, Phát Triển Game",https://www.vietnamworks.com/product-owner-game-1992469-jv,2025-12-12T15:12:42+07:00,2026-01-11T23:59:59+07:00
"Back-end Developer (Java, SQL, Spring, English,chinese)",Công Ty TNHH Clever Creations Tech,Thương lượng,"Java, SQL, Java Spring Framework, Chinese Madarin, B2 English",https://www.vietnamworks.com/back-end-developer-java-sql-spring-english-chinese--1987146-jv,2025-11-28T14:43:46+07:00,2025-12-28T23:59:59+07:00
QC Engineer (Automation),HEINEKEN Vietnam,Thương lượng,"QA/QC experience, Testing, ISTQB, Software Quality Assurance, Quality Control Testing",https://www.vietnamworks.com/qc-engineer-automation-1992436-jv,2025-12-12T14:07:33+07:00,2026-01-11T23:59:59+07:00
ServiceNow Technical Lead,Bosch Global Software Technologies Company Limited,Thương lượng,"Agile Methodologies, DevOps, JavaScript, Leadership, Servicenow Development",https://www.vietnamworks.com/servicenow-technical-lead-1992434-jv,2025-12-12T14:04:25+07:00,2026-01-11T23:59:59+07:00
Senior IT Consultant (German Speaking),Bosch Global Software Technologies Company Limited,Thương lượng,"English, Product Management, IT Presale, Business Analysis",https://www.vietnamworks.com/senior-it-consultant-german-speaking--1992431-jv,2025-12-12T14:03:36+07:00,2026-01-11T23:59:59+07:00
IT Business Analyst Assistant Manager,Marico South East Asia Corporation,Thương lượng,"Information Technology, It, SAP, SAP FICO, System Analysis",https://www.vietnamworks.com/it-business-analyst-assistant-manager-1979790-jv,2025-12-12T13:56:20+07:00,2026-01-11T23:59:59+07:00
Chuyên Viên Phân Tích Dữ Liệu,Công Ty TNHH Chứng Khoán ACB,Thương lượng,"Data Analysis, Phân Tích Dữ Liệu, Data AI, AI Agent, Data Lake",https://www.vietnamworks.com/chuyen-vien-phan-tich-du-lieu--1992421-jv,2025-12-12T13:53:06+07:00,2026-01-11T23:59:59+07:00
Mobile iOS Developer,090 Bravo,Thương lượng,"RESTful API, SwiftUI, Uikit, Core Data, Ios",https://www.vietnamworks.com/mobile-ios-developer-1988177-jv,2025-12-12T13:25:07+07:00,2026-01-11T23:59:59+07:00
Nhân Viên It Phát Triển Phần Mềm,Công Ty TNHH Thủ Công Mỹ Nghệ Và Nội Thất Ngọc Sơn,Thương lượng,"Tin Học Văn Phòng, .Net Core, .NET Framework, SQL Server, Phát Triển Phần Mềm, .NET Framework, SQL Server",https://www.vietnamworks.com/nhan-vien-it-phat-trien-phan-mem-1983799-jv,2025-11-20T09:17:53+07:00,2025-12-20T23:59:59+07:00
Sales Strategy Officer,Shinhan Vietnam Finance Company Limited,Thương lượng,"Data Analysis, Reporting, Incentive Systems, Commission Analysis, Sales Report Analysis",https://www.vietnamworks.com/sales-strategy-officer-1983959-jv,2025-11-20T13:40:59+07:00,2025-12-20T23:59:59+07:00
Senior IT Audit in HCMC Office,Ernst & Young Vietnam Limited (EY Vietnam),Thương lượng,"Fintech, IT Auditing, Technology Audit, Technology Management",https://www.vietnamworks.com/senior-it-audit-in-hcmc-office-1989591-jv,2025-12-04T14:12:45+07:00,2026-01-03T23:59:59+07:00
Chuyên Viên Phân Tích Nghiệp Vụ (IT Business Analyst),IIG Việt Nam,Thương lượng,"Business Analysis, Mockups Design, Agile, Jira, SRS Document Writing",https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-it-business-analyst--1989386-jv,2025-12-04T08:49:08+07:00,2026-01-03T23:59:59+07:00
Trợ Lý Sales B2B Quốc Tế – Next Gen (Powered By Digital & AI),Công ty Cổ phần Khoáng sản Vật liệu Á CỘNG,Thương lượng,"Marketing, Ngoại Thương, Kinh Doanh Quốc Tế, AI, Digital & AI Tools, AI",https://www.vietnamworks.com/tro-ly-sales-b2b-quoc-te-next-gen-powered-by-digital-and-ai-1983868-jv,2025-11-20T10:52:57+07:00,2025-12-20T23:59:59+07:00
"AI Engineer (Llms, CV) / Software Engineer (Front-End, Back-End, Windows Form)",Công Ty Cổ Phần Giải Pháp Công Nghệ Smart Digiworld,Thương lượng,"IT Phần Mềm, AI Engineer",https://www.vietnamworks.com/ai-engineer-llms-cv-software-engineer-front-end-back-end-windows-form-1984184-jv,2025-11-20T17:55:00+07:00,2025-12-20T23:59:59+07:00
Technology Engineer,"Hangzhou IECHO Technology Co., Ltd.",Thương lượng,"Chinese Language, Chinese Language, Chinese Language, Chinese Language, Chinese Language, Chinese Language, Chinese Language, Chinese Language, English/Vietnamese Communication",https://www.vietnamworks.com/technology-engineer-1984099-jv,2025-11-20T16:07:57+07:00,2025-12-20T23:59:59+07:00
System Engineer (Data Platform),Công Ty Cổ Phần Công Nghệ Truyền Thông DTS,Thương lượng,"Tiếng Anh cơ bản, SQL, Python, Docker, CI CD",https://www.vietnamworks.com/system-engineer-data-platform-1971617-jv,2025-11-20T13:55:11+07:00,2025-12-20T23:59:59+07:00
AI/ML Developer (Lương Upto $3000),Công Ty Cổ Phần Tập Đoàn Sunshine,Thương lượng,"ChromaDB, Deep Learning, Deep Learning, Deep Learning, Machine Learning, Python, SQL",https://www.vietnamworks.com/aiml-developer-luong-upto-dollar3000-1989670-jv,2025-12-04T17:16:50+07:00,2026-01-03T23:59:59+07:00
Java Developer (Middle),Shinhan Vietnam Finance,Thương lượng,"Java, AngularJS, API, Front-End, Full Stack Development",https://www.vietnamworks.com/java-developer-middle--1989422-jv,2025-12-04T09:58:02+07:00,2026-01-03T23:59:59+07:00
"Network Engineer, IT Department, Head Office",Public Bank Vietnam Ltd,Thương lượng,"IT System Administration, IT Service, IT Operations, IT Infrastructure Management",https://www.vietnamworks.com/network-engineer-it-department-head-office--1989621-jv,2025-12-04T14:57:32+07:00,2026-01-03T23:59:59+07:00
Senior Data Analyst,Công Ty Cổ Phần Chứng Khoán SSI,Thương lượng,"data warehousing techniques, Phân Tích Dữ Liệu, Data Analysis, Business Intelligence, Big Data",https://www.vietnamworks.com/senior-data-analyst--1989423-jv,2025-12-04T09:58:37+07:00,2026-01-03T23:59:59+07:00
Senior Data Scientist - Credit Insight,Trusting Social,Thương lượng,"Computer Science, Data Science, Fintech, Python, Quantitative Analysis",https://www.vietnamworks.com/senior-data-scientist-credit-insight-1989613-jv,2025-12-04T15:27:01+07:00,2026-01-03T23:59:59+07:00
Finance Officer (MIS),Công Ty Cổ Phần Anne Hill,Thương lượng,"IT Service Management, SaaS, ERP System, MIS, SIS System",https://www.vietnamworks.com/finance-officer-mis-1989397-jv,2025-12-04T10:28:12+07:00,2026-01-03T23:59:59+07:00
"Officer, Software And Application Support",British University Vietnam (Buv),Thương lượng,"Communication, Documentation, Documentation, Documentation, Software Quality Assurance, Technical Support, Troubleshooting",https://www.vietnamworks.com/officer-software-and-application-support-1989444-jv,2025-12-04T10:21:21+07:00,2026-01-03T23:59:59+07:00
"Tuyển Nhân Viên Kỹ Thuật Máy Tính, Máy In, Photo (Computer, Printer, Photo Technician)",CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VMP VIỆT NAM,Thương lượng,"Giải Quyết Vấn Đề, Giao Tiếp, Kỹ Thuật Máy Tính, Máy In, Máy Tính",https://www.vietnamworks.com/tuyen-nhan-vien-ky-thuat-may-tinh-may-in-photo-computer-printer-photo-technician-1992066-jv,2025-12-12T11:26:55+07:00,2026-01-11T23:59:59+07:00
[HCM] UX/UI Designer,Pizza 4P's,Thương lượng,"UX Design, User Experience Development, UI Design, User Experience, Graphic Design",https://www.vietnamworks.com/hcm-ux-ui-designer--1992352-jv,2025-12-12T11:25:41+07:00,2026-01-11T23:59:59+07:00
Chuyên Viên IT Hành Chính | IT Administration,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ DỊCH VỤ KỸ THUẬT KHOAN DẦU KHÍ PVD,Thương lượng,"Quản Lý Hệ Thống IT, Mua Sắm Thiết Bị, IT Infrastructure Operations, IT Support, System Administrator",https://www.vietnamworks.com/chuyen-vien-it-hanh-chinh-or-it-administration-1986948-jv,2025-11-28T10:32:33+07:00,2025-12-28T23:59:59+07:00
Assistant Manager - IT Infrastructure & Operations,"Mizuho Bank, Ltd.",Thương lượng,"Azure, Infrastructure, Network Infrastructure, Security Infrastructure, SQL Server, SQL Server",https://www.vietnamworks.com/assistant-manager-it-infrastructure-and-operations-1989843-jv,2025-12-05T09:43:51+07:00,2026-01-04T23:59:59+07:00
Automation Software Engineer,Navigos Search,Thương lượng,"C#, C/C++ Programming, Motion Control, Loop Tuning, Communication Skills",https://www.vietnamworks.com/automation-software-engineer-2-1992279-jv,2025-12-12T09:59:10+07:00,2026-01-11T23:59:59+07:00
Chuyên Gia Vận Hành Ứng Dụng Công Nghệ Thông Tin,Ngân Hàng Thương Mại Cổ Phần Thịnh Vượng Và Phát Triển (PGBANK),Thương lượng,"Agile, Container, Container, Container, Container, DevOps, Kubernetes",https://www.vietnamworks.com/chuyen-gia-van-hanh-ung-dung-cong-nghe-thong-tin--1992248-jv,2025-12-12T09:23:11+07:00,2026-01-11T23:59:59+07:00
Chuyên Viên IT Helpdesk,Công ty Cổ phần Tập đoàn Golden Gate,Thương lượng,"Cài Đặt Hệ Thống, Quản Trị Mạng Lan, Sửa Chữa Thiết Bị, Thiết Kế Hệ Thống Mạng, Tinh Thần Tập Thể",https://www.vietnamworks.com/chuyen-vien-it-helpdesk-1986712-jv,2025-11-27T16:05:51+07:00,2025-12-27T23:59:59+07:00
IT Staff,Top Textiles,Thương lượng,"Equipment Installation, IT Maintenance, Network Management, Software Configuration Management, Technical Support",https://www.vietnamworks.com/it-staff-1992191-jv,2025-12-11T17:38:51+07:00,2026-01-10T23:59:59+07:00
Lập Trình Viên Frontend - HN - HCM,Difisoft Vietnam JSC,Thương lượng,"IT Phần Mềm, Chứng Khoán, Frontend Workflow, JavaScript",https://www.vietnamworks.com/lap-trinh-vien-frontend-hn-hcm-1987898-jv,2025-12-11T17:23:15+07:00,2026-01-10T23:59:59+07:00
AI Engineer (Good English),Công Ty TNHH Outcubator Việt Nam,Thương lượng,"Machine Learning, Python Programming, Data Analysis, Natural Processing Language, Teamwork",https://www.vietnamworks.com/ai-engineer-good-english-1992139-jv,2025-12-11T17:10:33+07:00,2026-01-10T23:59:59+07:00
Backend Developer,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Thương lượng,"Database Development, Database Software, Java, Problem Solving, Java",https://www.vietnamworks.com/backend-developer-1992141-jv,2025-12-11T17:04:03+07:00,2026-01-10T23:59:59+07:00
Devops Engineer,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Thương lượng,"Ci/Cd Methodologies, Docker, Gitflow, Docker, Docker",https://www.vietnamworks.com/devops-engineer-1992138-jv,2025-12-11T17:03:23+07:00,2026-01-10T23:59:59+07:00
Frontend Developer,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Thương lượng,"CSS, Debugging Tools, HTML, JavaScript, React",https://www.vietnamworks.com/frontend-developer-1992136-jv,2025-12-11T17:02:36+07:00,2026-01-10T23:59:59+07:00
Business Analyst,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Thương lượng,"Excel, Giao Tiếp, Lập Trình, Phân Tích Dữ Liệu, SQL",https://www.vietnamworks.com/business-analyst-1992134-jv,2025-12-11T17:02:04+07:00,2026-01-10T23:59:59+07:00
Data Engineer,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Thương lượng,"Data Pipeline, Git, Linux, Process Data Tools, SQL",https://www.vietnamworks.com/data-engineer-1992133-jv,2025-12-11T17:01:29+07:00,2026-01-10T23:59:59+07:00
Mobile Developer (Flutter),Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Thương lượng,"Data Structure, English Reading, Flutter, Oop, Solid Principles",https://www.vietnamworks.com/mobile-developer-flutter-1992132-jv,2025-12-11T17:00:57+07:00,2026-01-10T23:59:59+07:00
Nhân Viên Dịch Vụ Quản Trị Và Vận Hành Hệ Thống - AMS,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Thương lượng,"Giải Quyết Vấn Đề, Giao Tiếp, Trách Nhiệm, Tư Duy Phản Biện, Vi tính văn phòng",https://www.vietnamworks.com/nhan-vien-dich-vu-quan-tri-va-van-hanh-he-thong-ams-1992131-jv,2025-12-11T17:00:18+07:00,2026-01-10T23:59:59+07:00
Kĩ Sư Dữ Liệu (Data Engineer),CÔNG TY CỔ PHẦN CAPELLA GROUP,Thương lượng,"Data Engineering, Data Engineering, Data governance standards, Python, Quản Trị Cơ Sở Dữ Liệu, SQL",https://www.vietnamworks.com/ki-su-du-lieu-data-engineer-1992096-jv,2025-12-11T16:55:59+07:00,2026-01-10T23:59:59+07:00
Odoo Developer,CÔNG TY CỔ PHẦN PHÂN PHỐI QUỐC TẾ,Thương lượng,"Odoo ERP Development, Python Programming, PostgreSQL, API Integration, Teamwork",https://www.vietnamworks.com/odoo-developer-1979880-jv,2025-12-11T16:51:07+07:00,2026-01-10T23:59:59+07:00
Chuyên Viên IT/Helpdesk,Công Ty Cổ Phần Uniben,Thương lượng,"Analytical Thinking, Hệ Thống Active Directory, Microsoft Office 365, Network Administration, Windows Server",https://www.vietnamworks.com/chuyen-vien-ithelpdesk-1992083-jv,2025-12-11T16:16:43+07:00,2026-01-10T23:59:59+07:00
Java Developer (IT Card),Ngân Hàng TNHH MTV Woori Việt Nam,Thương lượng,"API Development, Back-end Programming, Linux, Oracle Database, Spring Framework, Spring Framework",https://www.vietnamworks.com/java-developer-it-card--1992053-jv,2025-12-11T15:50:49+07:00,2026-01-10T23:59:59+07:00
Chuyên Viên Kỹ Thuật Quản Trị Website,Công Ty Cổ Phần Tập Đoàn Sunshine,Thương lượng,"Nghiệp Vụ Tài Chính, Phân Tích Tài Chính, Business Analysis, Fintech, Phân Tích Nghiệp Vụ",https://www.vietnamworks.com/chuyen-vien-ky-thuat-quan-tri-website-1992011-jv,2025-12-11T15:17:44+07:00,2026-01-10T23:59:59+07:00
Trưởng Phòng Công Nghệ,Navigos Search,Thương lượng,"CTO, Java Programming, Java Programming, System, System, System, System, trưởng phòng",https://www.vietnamworks.com/truong-phong-cong-nghe-1992024-jv,2025-12-11T15:12:43+07:00,2026-01-10T23:59:59+07:00
"Kỹ Sư Giải Pháp, Tích Hợp Hệ Thống Công Nghệ Thông Tin (Công Ty Trực Thuộc Bộ Công An)",Chi Nhánh Giải Pháp Và Tích Hợp Hệ Thống Công Ty TNHH Một Thành Viên Thanh Bình - BCA,Thương lượng,"Quản Lý Chất Lượng Dịch Vụ, Quản Lý Mạng Máy Tính, Triển Khai Dự Án, Tư Vấn Kỹ Thuật, Xây Dựng Cấu Hình",https://www.vietnamworks.com/ky-su-giai-phap-tich-hop-he-thong-cong-nghe-thong-tin-cong-ty-truc-thuoc-bo-cong-an-1989539-jv,2025-12-04T14:12:33+07:00,2026-01-03T23:59:59+07:00
SQE (Mechanical Field),Navigos Search,Thương lượng,"QA, QC",https://www.vietnamworks.com/sqe-mechanical-field-1991991-jv,2025-12-11T14:20:16+07:00,2026-01-10T23:59:59+07:00
ERP Application Engineer,Navigos Search,Thương lượng,"ERP, Database Systems, Bussiness Analyst",https://www.vietnamworks.com/erp-application-engineer-1-1991974-jv,2025-12-11T13:57:45+07:00,2026-01-10T23:59:59+07:00
